Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,3,DAL,0,1,0,13 Yard Pass,(8:36) C.Rush pass short right to S.McKeon to PIT 48 for 13 yards (M.Killebrew).,1st & 10 at DAL 39
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,3,DAL,0,2,0,1 Yard Run,(7:59) R.Dowdle right guard to PIT 47 for 1 yard (C.Marsh; J.Layne).,1st & 10 at PIT 48
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,3,DAL,0,3,0,5 Yard Pass,(7:18) (Shotgun) C.Rush pass short right to R.Davis ran ob at PIT 42 for 5 yards.,2nd & 9 at PIT 47
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,3,DAL,0,4,0,7 Yard Pass,(6:50) (Shotgun) C.Rush pass short right to R.Davis to PIT 35 for 7 yards (J.Layne).,3rd & 4 at PIT 42
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,3,DAL,0,5,0,4 Yard Run,(6:05) R.Dowdle left guard to PIT 31 for 4 yards (C.Marsh).,1st & 10 at PIT 35
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,3,DAL,0,6,0,1 Yard Run,(5:28) S.Olonilua left guard to PIT 30 for 1 yard (U.Gilbert; I.Buggs).,2nd & 6 at PIT 31
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,3,DAL,0,7,0,-10 Yard Penalty,"(4:42) (Shotgun) S.Olonilua left tackle to PIT 26 for 4 yards (C.Davis).
PENALTY on DAL-B.Jones, Offensive Holding, 10 yards, enforced at PIT 30 - No Play.",3rd & 5 at PIT 30
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,3,DAL,0,8,0,Pass Incomplete,(4:20) (Shotgun) C.Rush pass incomplete short left to S.Fehoko (J.Pierre).,3rd & 15 at PIT 40
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,3,DAL,0,9,0,Fumble,"(4:16) (Shotgun) C.Rush pass deep right to M.Turner to PIT 20 for 20 yards (J.Layne) [C.Davis]. FUMBLES (J.Layne), RECOVERED by PIT-A.Brooks at PIT 20. A.Brooks to PIT 35 for 15 yards (B.Jones).
The Replay Official reviewed the pass completion ruling, and the play was Upheld. The ruling on the field stands.",4th & 15 at PIT 40
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,4,PIT,0,1,0,2 Yard Run,(4:03) A.McFarland left end pushed ob at PIT 37 for 2 yards (N.Wright).,1st & 10 at PIT 35
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,4,PIT,0,2,0,9 Yard Pass,(3:33) (Shotgun) D.Haskins pass short middle to R.McCloud to PIT 46 for 9 yards (Q.Bohanna).,2nd & 8 at PIT 37
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,4,PIT,0,3,0,Pass Incomplete,(2:53) (Shotgun) D.Haskins pass incomplete short right to J.Washington.,1st & 10 at PIT 46
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,4,PIT,0,4,0,5 Yard Run,(2:49) (Shotgun) D.Haskins scrambles left end to DAL 49 for 5 yards (L.Gifford).,2nd & 10 at PIT 46
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,4,PIT,0,5,0,Pass Incomplete,(2:06) (Shotgun) D.Haskins pass incomplete short right to Z.Gentry (I.Mukuamu).,3rd & 5 at DAL 49
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,4,PIT,0,6,0,Punt,"(2:00) P.Harvin punts 48 yards to DAL 1, Center-C.Kuntz, downed by PIT-M.Gilbert.",4th & 5 at DAL 49
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,5,DAL,0,1,0,Penalty,"(1:49) PENALTY on DAL-J.Sprinkle, False Start, 0 yards, enforced at DAL 1 - No Play.",1st & 10 at DAL 1
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,5,DAL,0,2,0,25 Yard Run,(1:49) R.Dowdle left guard to DAL 26 for 25 yards (J.Layne).,1st & 10 at DAL 1
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,5,DAL,0,3,0,4 Yard Pass,"(1:21) (No Huddle, Shotgun) C.Rush pass short right to S.Fehoko ran ob at DAL 30 for 4 yards.",1st & 10 at DAL 26
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,5,DAL,0,4,0,Pass Incomplete,(1:16) (Shotgun) C.Rush pass incomplete short right to S.McKeon (M.Allen).,2nd & 6 at DAL 30
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,5,DAL,0,5,0,14 Yard Pass,(1:11) (Shotgun) C.Rush pass short middle to M.Turner to DAL 44 for 14 yards (M.Killebrew).,3rd & 6 at DAL 30
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,5,DAL,0,6,0,Pass Incomplete,"(:48) (No Huddle, Shotgun) C.Rush pass incomplete short right to S.McKeon.",1st & 10 at DAL 44
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,5,DAL,0,7,0,6 Yard Pass,(:44) (Shotgun) C.Rush pass short middle to M.Turner to 50 for 6 yards (A.Maulet).,2nd & 10 at DAL 44
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,5,DAL,0,8,0,15 Yard Penalty,"(:37) (Shotgun) C.Rush pass incomplete short right to R.Davis.
PENALTY on PIT-I.Buggs, Roughing the Passer, 15 yards, enforced at 50 - No Play.",3rd & 4 at 50
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,5,DAL,0,9,0,Pass Incomplete,(:33) (Shotgun) C.Rush pass incomplete short left to J.Dixon [J.Jones].,1st & 10 at PIT 35
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,5,DAL,0,10,0,1 Yard Pass,(:28) (Shotgun) C.Rush pass short left to J.Dixon to PIT 34 for 1 yard (J.Pierre).,2nd & 10 at PIT 35
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,5,DAL,0,11,0,Pass Incomplete,"(:11) (No Huddle, Shotgun) C.Rush pass incomplete right to R.Davis.",3rd & 9 at PIT 34
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,5,DAL,0,12,0,Field Goal No Good,"(:06) H.Niswander 52 yard field goal is No Good, Wide Right, Center-J.McQuaide, Holder-B.Anger.",4th & 9 at PIT 34
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,2ND QUARTER,6,PIT,0,1,0,-1 Yard Run,(:01) D.Haskins kneels to PIT 41 for -1 yards.,1st & 10 at PIT 42
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,1,DAL,0,1,0,Kickoff,S.Sloman kicks 66 yards from PIT 35 to DAL -1. R.Davis to DAL 20 for 21 yards (C.Bundage).,Kickoff from PIT 35
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,1,DAL,0,2,0,-3 Yard Run,"(14:55) J.Hardy right guard to DAL 17 for -3 yards (J.Jones, I.Loudermilk).",1st & 10 at DAL 20
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,1,DAL,0,3,0,2 Yard Pass,(14:21) (Shotgun) B.DiNucci pass short left to J.Dixon to DAL 19 for 2 yards (M.Killebrew) [H.Mondeaux].,2nd & 13 at DAL 17
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,1,DAL,0,4,0,-4 Yard Sack,(13:44) (Shotgun) B.DiNucci sacked at DAL 15 for -4 yards (Q.Roche).,3rd & 11 at DAL 19
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,1,DAL,0,5,0,Punt,"(13:09) H.Niswander punts 54 yards to PIT 31, Center-J.McQuaide. M.Sexton to DAL 33 for 36 yards (J.Cox).",4th & 15 at DAL 15
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,2,PIT,1,1,0,15 Yard Pass,(12:55) D.Haskins pass short right to K.Rader to DAL 18 for 15 yards (I.Mukuamu).,1st & 10 at DAL 33
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,2,PIT,1,2,0,9 Yard Run,"(12:16) A.McFarland right end to DAL 9 for 9 yards (L.Gifford, I.Mukuamu).",1st & 10 at DAL 18
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,2,PIT,1,3,0,5 Yard Run,(11:36) (Shotgun) K.Ballage left guard to DAL 4 for 5 yards (D.Burton).,2nd & 1 at DAL 9
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,2,PIT,1,4,0,Pass Incomplete,(10:56) (Shotgun) D.Haskins pass incomplete short right to R.McCloud.,1st & 4 at DAL 4
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,2,PIT,1,5,0,Touchdown Steelers,"(10:53) K.Ballage left guard for 4 yards, TOUCHDOWN.",2nd & 4 at DAL 4
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,2,PIT,1,6,1,Extra Point No Good,"S.Sloman extra point is No Good, Wide Right, Center-C.Kuntz, Holder-P.Harvin.",XP attempt from DAL 15
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,3,DAL,0,1,0,Kickoff,S.Sloman kicks 68 yards from PIT 35 to DAL -3. J.Dixon to DAL 22 for 25 yards (S.Brown).,Kickoff from PIT 35
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,3,DAL,0,2,0,18 Yard Penalty,"(10:44) B.DiNucci pass incomplete deep right to S.Fehoko.
PENALTY on PIT-J.Layne, Defensive Pass Interference, 18 yards, enforced at DAL 22 - No Play.",1st & 10 at DAL 22
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,3,DAL,0,3,0,1 Yard Run,(10:40) J.Hardy up the middle to DAL 41 for 1 yard (A.Maulet).,1st & 10 at DAL 40
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,3,DAL,0,4,0,Pass Incomplete,(10:04) (Shotgun) B.DiNucci pass incomplete short right.,2nd & 9 at DAL 41
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,3,DAL,0,5,0,Interception,(9:59) (Shotgun) B.DiNucci pass deep right intended for J.Sprinkle INTERCEPTED by D.Stiner [J.Jones] at PIT 39. D.Stiner to DAL 44 for 17 yards (J.Hardy).,3rd & 9 at DAL 41
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,4,PIT,1,1,0,5 Yard Pass,(9:51) D.Haskins pass short left to A.Johnson ran ob at DAL 39 for 5 yards (N.Wright).,1st & 10 at DAL 44
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,4,PIT,1,2,0,-2 Yard Run,(9:09) A.McFarland right guard to DAL 41 for -2 yards (O.Odighizuwa).,2nd & 5 at DAL 39
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,4,PIT,1,3,0,6 Yard Pass,(8:28) (Shotgun) D.Haskins pass short right to A.McFarland to DAL 35 for 6 yards (S.Parker).,3rd & 7 at DAL 41
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,4,PIT,1,4,0,4 Yard Run,(7:48) K.Ballage left guard to DAL 31 for 4 yards (R.Carter).,4th & 1 at DAL 35
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,4,PIT,1,5,0,5 Yard Pass,(7:11) D.Haskins pass short left to Tr.Edmunds to DAL 26 for 5 yards (T.Coyle).,1st & 10 at DAL 31
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,4,PIT,1,6,0,-7 Yard Run,"(6:33) K.Ballage right end to DAL 17 for 9 yards (R.Robinson).
PENALTY on PIT-M.Baugh, Illegal Block Above the Waist, 10 yards, enforced at DAL 23.",2nd & 5 at DAL 26
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,4,PIT,1,7,0,Pass Incomplete,(6:05) (Shotgun) D.Haskins pass incomplete deep left to I.McKoy.,2nd & 12 at DAL 33
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,4,PIT,1,8,0,3 Yard Pass,(6:00) (Shotgun) D.Haskins pass short left to R.McCloud to DAL 30 for 3 yards (N.Wright).,3rd & 12 at DAL 33
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,4,PIT,1,9,1,Field Goal,"(5:19) S.Sloman 48 yard field goal is GOOD, Center-C.Kuntz, Holder-P.Harvin.",4th & 9 at DAL 30
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,5,DAL,0,1,0,Kickoff,"S.Sloman kicks 64 yards from PIT 35 to DAL 1. J.Dixon to DAL 26 for 25 yards (A.McFarland).
PENALTY on DAL-B.Eagles, Offensive Holding, 10 yards, enforced at DAL 26.",Kickoff from PIT 35
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,5,DAL,0,2,0,4 Yard Run,(5:09) B.Knox right end to DAL 20 for 4 yards (I.Loudermilk). DAL-I.Alarcon was injured during the play. His return is Probable.,1st & 10 at DAL 16
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,5,DAL,0,3,0,4 Yard Run,(4:30) B.Knox right guard to DAL 24 for 4 yards (T.Carter).,2nd & 6 at DAL 20
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,5,DAL,0,4,0,36 Yard Pass,(3:52) (Shotgun) B.DiNucci pass deep left to A.Parker pushed ob at PIT 40 for 36 yards (L.Wade).,3rd & 2 at DAL 24
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,5,DAL,0,5,0,-10 Yard Penalty,"(3:23) B.Knox right tackle to PIT 31 for 9 yards (M.Gilbert).
PENALTY on DAL-B.Jones, Offensive Holding, 10 yards, enforced at PIT 40 - No Play.",1st & 10 at PIT 40
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,5,DAL,0,6,0,7 Yard Run,(2:54) B.DiNucci left end ran ob at PIT 43 for 7 yards (M.Allen).,1st & 20 at 50
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,5,DAL,0,7,0,3 Yard Run,(2:11) (Shotgun) B.Knox left guard to PIT 40 for 3 yards (C.Davis).,2nd & 13 at PIT 43
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,5,DAL,0,8,0,Pass Incomplete,(1:35) (Shotgun) B.DiNucci pass incomplete short left to B.Knox.,3rd & 10 at PIT 40
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,3RD QUARTER,5,DAL,0,9,0,Punt,"(1:32) H.Niswander punts 40 yards to end zone, Center-J.McQuaide, Touchback.",4th & 10 at PIT 40
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,4TH QUARTER,1,PIT,0,1,0,-2 Yard Run,(1:22) (Shotgun) J.Samuels left end to PIT 18 for -2 yards (K.Brown).,1st & 10 at PIT 20
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,4TH QUARTER,1,PIT,0,2,0,7 Yard Pass,"(:40) (Shotgun) D.Haskins pass short right to A.Johnson to PIT 25 for 7 yards (R.Robinson). FUMBLES (R.Robinson), touched at PIT 30, recovered by PIT-I.McKoy at PIT 31.",2nd & 12 at PIT 18
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,4TH QUARTER,1,PIT,0,3,0,3 Yard Run,(:02) K.Ballage right end ran ob at PIT 34 for 3 yards (R.Robinson; J.Cox).,1st & 10 at PIT 31
2021,Hall Of Fame,THU,08/05,Cowboys,Steelers,4TH QUARTER,1,PIT,0,4,0,Pass Incomplete,(15:00) (Shotgun) D.Haskins pass incomplete short left to M.Baugh.,2nd & 7 at PIT 34
